lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
-130.2389,390.7685,52,5,5,52
-120.2389,390.7685,52,5,5,52
-100.2389,390.7685,8.5,5,5,8.5
-90.23886,390.7685,8.5,5,5,8.5
-80.23886,390.7685,8.5,5,5,8.5
-70.23886,390.7685,8.5,5,5,8.5
-60.23887,390.7685,47,5,5,47
-50.23887,390.7685,47,5,5,47
-40.23886,390.7685,47,5,5,47
-30.23886,390.7685,47,5,5,47
59.76115,390.7684,14,5,5,14
69.76115,390.7685,14,5,5,14
79.76114,390.7685,14,5,5,14
89.76114,390.7685,55.5,5,5,55.5
99.76114,390.7685,55.5,5,5,55.5
109.7611,390.7685,55.5,5,5,55.5
119.7611,390.7685,55.5,5,5,55.5
129.7611,390.7685,55.5,5,5,55.5
139.7611,390.7685,55.5,5,5,55.5
149.7611,390.7685,55.5,5,5,55.5
159.7611,390.7685,14,5,5,14
-180.2389,400.7685,41.5,5,5,41.5
-170.2389,400.7685,41.5,5,5,41.5
-160.2389,400.7685,41.5,5,5,41.5
-150.2389,400.7685,41.5,5,5,41.5
-130.2389,400.7685,52,5,5,52
-100.2389,400.7685,40,5,5,40
-90.23886,400.7685,8.5,5,5,8.5
-80.23886,400.7685,8.5,5,5,8.5
-70.23886,400.7685,8.5,5,5,8.5
-60.23886,400.7685,8.5,5,5,8.5
-50.23886,400.7685,47,5,5,47
-40.23885,400.7685,47,5,5,47
69.76115,400.7685,14,5,5,14
89.76114,400.7685,14,5,5,14
99.76114,400.7685,55.5,5,5,55.5
109.7611,400.7685,55.5,5,5,55.5
119.7611,400.7685,55.5,5,5,55.5
129.7611,400.7685,55.5,5,5,55.5
139.7611,400.7685,55.5,5,5,55.5
149.7611,400.7685,14,5,5,14
-190.2389,410.7685,41.5,5,5,41.5
-180.2389,410.7685,41.5,5,5,41.5
-170.2389,410.7685,41.5,5,5,41.5
-160.2389,410.7685,41.5,5,5,41.5
-150.2389,410.7685,41.5,5,5,41.5
-140.2389,410.7685,41.5,5,5,41.5
-110.2389,410.7685,40,5,5,40
-100.2389,410.7685,40,5,5,40
-90.23886,410.7685,40,5,5,40
-80.23886,410.7685,8.5,5,5,8.5
-70.23886,410.7685,8.5,5,5,8.5
-60.23886,410.7685,8.5,5,5,8.5
-50.23886,410.7685,8.5,5,5,8.5
-0.2388611,410.7685,16.5,5,5,16.5
9.761154,410.7685,16.5,5,5,16.5
99.76114,410.7685,14,5,5,14
109.7611,410.7685,55.5,5,5,55.5
119.7611,410.7685,55.5,5,5,55.5
129.7611,410.7685,55.5,5,5,55.5
139.7611,410.7685,14,5,5,14
-200.2389,420.7685,28.5,5,5,28.5
-180.2389,420.7685,41.5,5,5,41.5
-170.2389,420.7685,41.5,5,5,41.5
-160.2389,420.7685,41.5,5,5,41.5
-150.2389,420.7685,41.5,5,5,41.5
-140.2389,420.7685,41.5,5,5,41.5
-120.2389,420.7685,40,5,5,40
-110.2389,420.7685,40,5,5,40
-100.2389,420.7685,40,5,5,40
-90.23886,420.7685,40,5,5,40
-80.23886,420.7685,40,5,5,40
-70.23885,420.7685,8.5,5,5,8.5
-60.23886,420.7685,8.5,5,5,8.5
-10.23888,420.7685,16.5,5,5,16.5
-0.2388611,420.7685,16.5,5,5,16.5
9.761139,420.7685,16.5,5,5,16.5
19.76114,420.7685,16.5,5,5,16.5
109.7611,420.7685,14,5,5,14
119.7611,420.7685,55.5,5,5,55.5
129.7611,420.7685,14,5,5,14
189.7611,420.7685,15.5,5,5,15.5
419.7611,420.7685,25,5,5,25
-210.2389,430.7685,28.5,5,5,28.5
-200.2389,430.7685,28.5,5,5,28.5
-190.2389,430.7685,28.5,5,5,28.5
-170.2389,430.7685,41.5,5,5,41.5
-160.2389,430.7685,41.5,5,5,41.5
-150.2389,430.7685,41.5,5,5,41.5
-130.2389,430.7685,40,5,5,40
-120.2389,430.7685,40,5,5,40
-110.2389,430.7685,40,5,5,40
-100.2389,430.7685,40,5,5,40
-90.23886,430.7685,40,5,5,40
-80.23886,430.7685,40,5,5,40
-70.23886,430.7685,40,5,5,40
-20.23886,430.7685,16.5,5,5,16.5
-10.23886,430.7685,16.5,5,5,16.5
-0.2388611,430.7685,16.5,5,5,16.5
9.761154,430.7685,16.5,5,5,16.5
19.76114,430.7685,16.5,5,5,16.5
29.76114,430.7685,16.5,5,5,16.5
119.7611,430.7685,14,5,5,14
179.7611,430.7685,15.5,5,5,15.5
189.7611,430.7685,15.5,5,5,15.5
199.7611,430.7685,15.5,5,5,15.5
419.7611,430.7685,30,5,5,30
-220.2389,440.7685,28.5,5,5,28.5
-210.2389,440.7685,28.5,5,5,28.5
-200.2389,440.7685,28.5,5,5,28.5
-190.2389,440.7685,28.5,5,5,28.5
-180.2389,440.7685,28.5,5,5,28.5
-160.2389,440.7685,41.5,5,5,41.5
-120.2389,440.7685,40,5,5,40
-110.2389,440.7685,40,5,5,40
-100.2389,440.7685,40,5,5,40
-90.23886,440.7685,40,5,5,40
-80.23886,440.7685,40,5,5,40
-30.23886,440.7685,16.5,5,5,16.5
-20.23886,440.7685,16.5,5,5,16.5
-10.23886,440.7685,16.5,5,5,16.5
-0.2388458,440.7685,16.5,5,5,16.5
9.761139,440.7685,16.5,5,5,16.5
19.76115,440.7685,16.5,5,5,16.5
29.76115,440.7685,16.5,5,5,16.5
39.76114,440.7685,16.5,5,5,16.5
169.7611,440.7685,15.5,5,5,15.5
179.7611,440.7685,15.5,5,5,15.5
189.7611,440.7685,15.5,5,5,15.5
-230.2389,450.7685,28.5,5,5,28.5
-220.2389,450.7685,28.5,5,5,28.5
-210.2389,450.7685,28.5,5,5,28.5
-200.2389,450.7685,28.5,5,5,28.5
-190.2389,450.7685,28.5,5,5,28.5
-180.2389,450.7685,28.5,5,5,28.5
-170.2389,450.7685,28.5,5,5,28.5
-110.2389,450.7685,40,5,5,40
-100.2389,450.7685,40,5,5,40
-90.23886,450.7684,40,5,5,40
-40.23886,450.7685,16.5,5,5,16.5
-30.23886,450.7685,16.5,5,5,16.5
-20.23886,450.7685,16.5,5,5,16.5
-10.23886,450.7685,16.5,5,5,16.5
-0.2388611,450.7685,16.5,5,5,16.5
9.761139,450.7685,16.5,5,5,16.5
19.76114,450.7685,16.5,5,5,16.5
29.76115,450.7685,16.5,5,5,16.5
39.76114,450.7685,16.5,5,5,16.5
49.76114,450.7685,16.5,5,5,16.5
159.7611,450.7685,15.5,5,5,15.5
169.7611,450.7685,15.5,5,5,15.5
179.7611,450.7685,15.5,5,5,15.5
199.7611,450.7685,2,5,5,2
209.7611,450.7685,2,5,5,2
219.7611,450.7685,2,5,5,2
-230.2389,460.7685,28.5,5,5,28.5
-220.2389,460.7685,28.5,5,5,28.5
-210.2389,460.7685,28.5,5,5,28.5
-200.2389,460.7685,28.5,5,5,28.5
-190.2389,460.7685,28.5,5,5,28.5
-180.2389,460.7685,28.5,5,5,28.5
-160.2389,460.7685,22,5,5,22
-150.2389,460.7685,22,5,5,22
-100.2389,460.7685,40,5,5,40
-50.23886,460.7685,16.5,5,5,16.5
-40.23886,460.7685,16.5,5,5,16.5
-30.23886,460.7685,16.5,5,5,16.5
-20.23886,460.7685,16.5,5,5,16.5
-10.23886,460.7685,16.5,5,5,16.5
-0.2388763,460.7685,16.5,5,5,16.5
9.761139,460.7685,16.5,5,5,16.5
19.76115,460.7685,16.5,5,5,16.5
29.76114,460.7685,16.5,5,5,16.5
39.76114,460.7685,16.5,5,5,16.5
49.76114,460.7685,16.5,5,5,16.5
59.76114,460.7685,16.5,5,5,16.5
149.7611,460.7685,15.5,5,5,15.5
159.7611,460.7685,15.5,5,5,15.5
169.7611,460.7685,15.5,5,5,15.5
179.7611,460.7685,15.5,5,5,15.5
189.7611,460.7685,15.5,5,5,15.5
209.7611,460.7685,2,5,5,2
-220.2389,470.7685,28.5,5,5,28.5
-210.2389,470.7685,28.5,5,5,28.5
-200.2389,470.7685,28.5,5,5,28.5
-190.2389,470.7685,28.5,5,5,28.5
-170.2389,470.7684,22,5,5,22
-160.2389,470.7685,22,5,5,22
-150.2389,470.7685,22,5,5,22
-140.2389,470.7685,22,5,5,22
-60.23887,470.7685,16.5,5,5,16.5
-50.23886,470.7685,16.5,5,5,16.5
-40.23887,470.7685,16.5,5,5,16.5
-30.23886,470.7685,16.5,5,5,16.5
-20.23886,470.7685,16.5,5,5,16.5
-10.23886,470.7685,16.5,5,5,16.5
-0.2388611,470.7685,16.5,5,5,16.5
9.761139,470.7685,16.5,5,5,16.5
19.76114,470.7685,16.5,5,5,16.5
29.76114,470.7685,16.5,5,5,16.5
39.76114,470.7685,16.5,5,5,16.5
49.76114,470.7685,16.5,5,5,16.5
59.76114,470.7685,16.5,5,5,16.5
69.76114,470.7685,16.5,5,5,16.5
139.7611,470.7684,15.5,5,5,15.5
149.7611,470.7685,15.5,5,5,15.5
159.7611,470.7685,15.5,5,5,15.5
169.7611,470.7685,15.5,5,5,15.5
179.7611,470.7685,15.5,5,5,15.5
189.7611,470.7684,15.5,5,5,15.5
199.7611,470.7685,15.5,5,5,15.5
